Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-09-17,2018,9,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,37,2018-37,38.9,40.25,38.85,39.95,545300.0,38.98,0.030967745450780848,39.175714285714264,38.927
2018-09-18,2018,9,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,37,2018-37,39.95,40.85,39.7,40.45,422500.0,39.46,0.012515572530335417,39.049999999999976,38.994400000000006
2018-09-19,2018,9,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,37,2018-37,40.3,40.9,39.88,39.95,381500.0,38.98,-0.01236086917562984,38.900714285714265,39.05700000000001
2018-09-20,2018,9,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,37,2018-37,40.4,40.55,39.65,40.2,295100.0,39.22,0.0062577862651678196,38.82071428571426,39.13900000000001
2018-09-21,2018,9,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,37,2018-37,40.05,41.1,40.05,40.15,653700.0,39.17,-0.001243696171259856,38.72642857142854,39.21420000000001
2018-09-24,2018,9,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,38,2018-38,40.35,40.35,38.89,39.05,385600.0,38.1,-0.027397237595585766,38.56285714285712,39.26120000000001
2018-09-25,2018,9,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,38,2018-38,39.25,39.6,38.65,38.7,355800.0,37.76,-0.008962855938474013,38.39214285714284,39.312000000000005
2018-09-26,2018,9,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,38,2018-38,38.8,39.6,38.4,39.15,443000.0,38.2,0.011627818867093298,38.37142857142855,39.36580000000001
2018-09-27,2018,9,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,38,2018-38,39.85,40.35,39.35,39.6,395900.0,38.64,0.011494266648889528,38.40642857142855,39.402600000000014
2018-09-28,2018,9,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,38,2018-38,39.5,40.3,39.3,40.1,371800.0,39.12,0.01262628855698611,38.46214285714284,39.45040000000001
2018-10-01,2018,10,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,39,2018-39,40.2,40.2,37.91,38.03,1033900.0,37.1,-0.051620948968274294,38.41499999999998,39.46280000000001
2018-10-02,2018,10,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,39,2018-39,38.02,38.27,37.79,37.92,333200.0,37.0,-0.0028926257526250554,38.38857142857141,39.46540000000001
2018-10-03,2018,10,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,39,2018-39,38.21,38.71,37.93,38.37,441000.0,37.44,0.011867207543738045,38.355714285714264,39.50700000000001
2018-10-04,2018,10,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,39,2018-39,38.3,38.78,37.49,37.72,574800.0,36.8,-0.016940281944693214,38.2835714285714,39.46760000000001
2018-10-05,2018,10,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,39,2018-39,37.54,37.59,36.42,36.51,505800.0,35.62,-0.03207841634833508,38.0435714285714,39.391000000000005
2018-10-08,2018,10,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,40,2018-40,36.28,36.67,35.87,36.38,392200.0,35.49,-0.0035607246576407903,37.75999999999997,39.336200000000005
2018-10-09,2018,10,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,40,2018-40,36.15,36.21,34.57,34.68,931400.0,33.84,-0.04672889562496774,37.39285714285711,39.238600000000005
2018-10-10,2018,10,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,40,2018-40,34.42,34.95,33.92,34.03,922000.0,33.2,-0.01874308739784003,36.96285714285711,39.122400000000006
2018-10-11,2018,10,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,40,2018-40,34.48,34.89,32.54,32.71,1413800.0,31.91,-0.038789154844213636,36.44428571428568,39.00180000000001
2018-10-12,2018,10,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,40,2018-40,33.04,33.64,32.8,33.52,1377800.0,32.7,0.024763064354729414,36.05857142857139,38.881400000000006
2018-10-15,2018,10,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2018-41,33.62,34.02,33.22,33.24,605600.0,32.43,-0.00835309501119208,35.6778571428571,38.72940000000001
2018-10-16,2018,10,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2018-41,33.34,34.89,33.06,34.71,676900.0,33.86,0.044223531264751204,35.367857142857105,38.60500000000001
2018-10-17,2018,10,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2018-41,35.16,35.38,34.17,35.06,693300.0,34.21,0.0100838764765121,35.05142857142853,38.497200000000014
2018-10-18,2018,10,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2018-41,35.09,35.26,33.91,34.05,536600.0,33.22,-0.028807861125937362,34.62999999999996,38.35800000000001
2018-10-19,2018,10,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2018-41,33.95,34.66,33.49,34.23,640400.0,33.4,0.005286303953061289,34.36571428571425,38.209800000000016
2018-10-22,2018,10,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2018-42,34.35,34.95,34.24,34.6,553800.0,33.76,0.01080920176849176,34.134285714285674,38.06780000000001
2018-10-23,2018,10,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2018-42,34.38,34.38,32.91,34.1,917400.0,33.27,-0.01445078474819439,33.83642857142853,37.91800000000001
2018-10-24,2018,10,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2018-42,33.75,35.1,31.46,31.51,1691200.0,30.74,-0.07595309431015684,33.40357142857139,37.712600000000016
2018-10-25,2018,10,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2018-42,31.79,34.38,31.68,33.65,1339400.0,32.83,0.0679148242977532,33.20428571428567,37.53840000000002
2018-10-26,2018,10,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2018-42,33.15,33.7,31.99,32.85,953800.0,32.05,-0.0237741507962016,32.95857142857138,37.350200000000015
2018-10-29,2018,10,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2018-43,33.26,34.64,33.08,34.08,1076300.0,33.25,0.037443082486831036,32.916428571428526,37.18100000000001
2018-10-30,2018,10,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2018-43,34.09,35.4,33.96,35.37,590100.0,34.51,0.037851980475470226,33.009999999999955,37.01360000000001
2018-10-31,2018,10,31,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2018-43,35.82,35.98,34.58,34.61,680600.0,33.77,-0.021486952281641436,33.142857142857096,36.836200000000005
2018-11-01,2018,11,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2018-43,34.88,35.5,34.8,35.15,616100.0,34.29,0.01560242152781477,33.25642857142852,36.70340000000001
2018-11-02,2018,11,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2018-43,35.49,36.05,35.1,35.61,626800.0,34.74,0.013086721107165467,33.42142857142853,36.59420000000001
2018-11-05,2018,11,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2018-44,35.6,36.11,35.3,36.1,603400.0,35.22,0.013760161378657987,33.51857142857138,36.49080000000001
2018-11-06,2018,11,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2018-44,35.98,36.3,35.48,35.78,418200.0,34.91,-0.008864331633423927,33.56857142857138,36.373400000000004
2018-11-07,2018,11,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2018-44,36.04,36.99,35.5,36.9,447300.0,36.0,0.031302583039540366,33.76714285714281,36.269000000000005
2018-11-08,2018,11,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2018-44,36.76,36.78,36.18,36.6,335600.0,35.71,-0.008130266516852225,33.93214285714281,36.16180000000001
2018-11-09,2018,11,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2018-44,36.55,37.28,36.24,36.76,462400.0,35.86,0.004371564034102882,34.08214285714281,36.07220000000001
2018-11-12,2018,11,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2018-45,35.75,36.32,35.4,35.66,546500.0,34.79,-0.02992380906998815,34.19071428571424,35.958200000000005
2018-11-13,2018,11,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2018-45,35.82,37.24,35.66,37.15,549200.0,36.24,0.04178366285974233,34.58357142857138,35.87520000000001
2018-11-14,2018,11,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2018-45,37.25,37.5,36.35,36.5,476500.0,35.61,-0.01749680652022423,34.782142857142816,35.7844
2018-11-15,2018,11,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2018-45,36.2,36.2,34.87,35.93,519200.0,35.17,-0.012369382078289748,35.00499999999996,35.718
2018-11-16,2018,11,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2018-45,35.65,36.24,35.0,36.2,455700.0,35.43,0.0075146884212971,35.16071428571424,35.6636
2018-11-19,2018,11,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,46,2018-46,36.18,36.69,35.99,36.41,422500.0,35.64,0.005801079991732072,35.24142857142853,35.60960000000001
2018-11-20,2018,11,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,46,2018-46,36.05,36.71,35.39,36.46,476000.0,35.69,0.0013732432280271212,35.37857142857139,35.568200000000004
2018-11-21,2018,11,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,46,2018-46,36.56,37.76,36.31,37.26,348700.0,36.47,0.021941760274725164,35.53428571428568,35.55020000000001
2018-11-23,2018,11,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,46,2018-46,37.27,38.04,37.27,37.59,233800.0,36.8,0.008856750308232852,35.68142857142853,35.528200000000005
2018-11-26,2018,11,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,47,2018-47,38.07,38.44,37.24,37.69,604100.0,36.89,0.002660270682023569,35.80071428571425,35.50980000000001
2018-11-27,2018,11,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,47,2018-47,37.7,38.38,37.06,37.2,378200.0,36.41,-0.013000844250950827,35.907857142857104,35.45840000000001
2018-11-28,2018,11,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,47,2018-47,37.47,38.92,37.36,38.86,631500.0,38.04,0.04462378320391891,36.05357142857139,35.43000000000001
2018-11-29,2018,11,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,47,2018-47,38.72,39.09,38.6,38.73,354900.0,37.91,-0.003345428113811,36.210714285714246,35.40860000000001
2018-11-30,2018,11,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,47,2018-47,38.73,40.18,38.73,40.14,532300.0,39.29,0.03640593429769701,36.455714285714244,35.41000000000001
2018-12-03,2018,12,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,48,2018-48,40.27,40.3,38.83,39.32,667500.0,38.49,-0.02042851006915747,36.71999999999996,35.39640000000001
2018-12-04,2018,12,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,48,2018-48,38.99,39.39,37.72,38.01,589500.0,37.21,-0.033316434669318884,36.789285714285676,35.37860000000001
2018-12-06,2018,12,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,48,2018-48,36.83,36.87,32.52,33.16,2418500.0,32.46,-0.12759807931730938,36.56428571428568,35.27260000000001
2018-12-07,2018,12,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,48,2018-48,33.31,33.34,29.95,30.53,1869500.0,29.88,-0.07931227465482871,36.186428571428536,35.106200000000015
2018-12-10,2018,12,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,49,2018-49,30.37,30.74,29.0,30.58,1231500.0,29.93,0.0016376625496081765,35.79357142857139,34.93200000000001
2018-12-11,2018,12,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,49,2018-49,30.71,30.76,28.79,29.3,976200.0,28.68,-0.041857438280097026,35.296428571428535,34.72320000000001
2018-12-12,2018,12,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,49,2018-49,29.74,30.41,29.29,30.1,649900.0,29.46,0.027303839381497053,34.85142857142854,34.57040000000002
2018-12-13,2018,12,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,49,2018-49,30.29,30.49,29.05,29.23,513700.0,28.61,-0.028903725199849295,34.289999999999964,34.402600000000014
2018-12-14,2018,12,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,49,2018-49,29.0,29.84,28.9,29.24,488200.0,28.62,0.00034217949204240483,33.70571428571425,34.22620000000001
2018-12-17,2018,12,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,50,2018-50,29.0,29.36,27.69,27.97,676900.0,27.38,-0.04343366720796016,33.02642857142853,34.03780000000002
2018-12-18,2018,12,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,50,2018-50,28.25,28.92,28.18,28.37,555000.0,27.77,0.014301115382779894,32.40928571428567,33.880800000000015
2018-12-19,2018,12,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,50,2018-50,28.32,28.54,27.41,27.66,614700.0,27.08,-0.025026534135986545,31.62642857142853,33.712600000000016
2018-12-20,2018,12,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,50,2018-50,27.58,27.97,26.45,26.83,830500.0,26.26,-0.03000724471672478,30.794285714285675,33.561000000000014
2018-12-21,2018,12,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,50,2018-50,26.13,26.94,25.7,25.75,2155300.0,25.21,-0.040253423325398274,29.788571428571384,33.40120000000002
2018-12-24,2018,12,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,51,2018-51,25.49,25.87,25.04,25.04,331000.0,24.51,-0.02757269869078638,28.789999999999957,33.253200000000014
2018-12-26,2018,12,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,51,2018-51,25.21,26.33,24.93,26.3,776300.0,25.74,0.05031934735417476,27.970714285714244,33.11400000000001
2018-12-27,2018,12,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,51,2018-51,25.89,26.11,24.81,26.11,634900.0,25.56,-0.007224230002377485,27.4778571428571,32.97660000000001
2018-12-28,2018,12,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,51,2018-51,26.19,26.65,25.54,26.08,677300.0,25.53,-0.0011490547183483635,27.167142857142817,32.81000000000002
2018-12-31,2018,12,31,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,52,2018-52,26.1,26.82,25.97,26.41,472600.0,25.85,0.012653395060321815,26.87571428571425,32.64280000000001
2019-01-02,2019,1,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,00,2019-00,26.09,26.87,25.6,26.82,432300.0,26.25,0.015524356133799877,26.70214285714282,32.50340000000001
2019-01-03,2019,1,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,00,2019-00,26.59,26.65,25.41,25.59,513400.0,25.05,-0.04586132224437489,26.387142857142823,32.336400000000005
2019-01-04,2019,1,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,00,2019-00,25.9,27.02,25.9,26.7,537900.0,26.14,0.043376441795580645,26.21071428571425,32.18400000000001
2019-01-07,2019,1,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,01,2019-01,26.69,27.82,26.38,27.43,446200.0,26.85,0.027340706246356872,26.084285714285677,32.055600000000005
2019-01-08,2019,1,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,01,2019-01,27.71,28.88,27.59,28.71,803800.0,28.1,0.04666425377038719,26.13571428571425,32.00280000000001
2019-01-09,2019,1,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,01,2019-01,28.76,29.43,28.64,29.4,601500.0,28.78,0.024033404565239946,26.207857142857108,31.921800000000008
2019-01-10,2019,1,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,01,2019-01,28.86,29.57,28.38,29.5,597100.0,28.88,0.0034014126191672656,26.336428571428538,31.85840000000001
2019-01-11,2019,1,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,01,2019-01,29.75,30.81,29.65,30.64,658600.0,29.99,0.03864403653920645,26.60285714285711,31.79320000000001
2019-01-14,2019,1,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,02,2019-02,30.65,30.9,30.01,30.61,580500.0,29.96,-0.0009790445669736192,26.942142857142823,31.702200000000012
2019-01-15,2019,1,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,02,2019-02,30.99,31.14,30.43,30.81,393000.0,30.16,0.006533784612618998,27.345714285714255,31.630000000000013
2019-01-16,2019,1,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,02,2019-02,31.31,31.89,30.96,31.28,387000.0,30.62,0.01525484925491205,27.694285714285684,31.556600000000014
2019-01-17,2019,1,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,02,2019-02,31.08,34.15,30.97,33.49,3075400.0,32.78,0.07065205711219069,28.20999999999997,31.517400000000013
2019-01-18,2019,1,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,02,2019-02,33.84,34.14,33.01,33.52,1246800.0,32.81,0.0008960187675204345,28.72999999999997,31.46920000000001
2019-01-22,2019,1,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,03,2019-03,33.57,33.92,32.51,32.72,652800.0,32.03,-0.023866359270200754,29.17142857142854,31.411600000000007
2019-01-23,2019,1,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,03,2019-03,32.76,33.02,31.03,31.15,820200.0,30.49,-0.0479830309448952,29.47428571428568,31.301400000000008
2019-01-24,2019,1,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,03,2019-03,31.72,32.24,31.18,31.5,1002000.0,30.83,0.011236032369821958,29.887142857142823,31.203800000000005
2019-01-25,2019,1,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,03,2019-03,31.0,31.24,30.53,30.95,1131300.0,30.3,-0.017460365572653957,30.184285714285682,31.092600000000008
2019-01-28,2019,1,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,04,2019-04,30.94,32.7,30.94,32.61,1215100.0,31.92,0.05363479128923343,30.54642857142854,31.03520000000001
